"","Date","year","month","Location","Sublocation","Block","Treatment_ID","Treatment","Registered_by","t_year","Roughness","Slope","Sphagnum","Dead_sph","Polytrichum","Racomitrium","Other_mosses","Livermosses","Lichen","Carex","Trichophorum","Eriopherum","Sedges","Rhynchospora","Grasses","Heathers","Oxycoccus","Blueberry","Drosera","Herbs","Narthecium","Bet_nan","Seedlings","Bushes","Trees","Bare_peat","Litter","Mulch","Dead_wood","Temp_water","Other","All_species","Notes.x","WAL #","Sample_ID","Burial_Date","Retrieval_Date","#Anion","#Cation","Notes.y","NO3_N","NH4_N","Ca","Mg","K","P","Fe","Mn","Cu","Zn","B","S","Pb","Al","Cd","Name","Station_ID","consecutive_days_count","gs_mean","gs_max","gs_min","total_days","Change_Year","Change_Total","Other_veg","Total_veg","Field","Veg_Ground","Tot_Ground","Sphagnum_nozero","Sphagnum_int","Sphagnum_no1","Sphagnum_beta"
"150",2023-09-07,"2023","9","BSM","Ref2","1",NA,"R","MF, MOK",3,"2",1,85,0,0,0,0.1,0.1,0,0,8,4,0,0,0,17,0,0,0.1,0,20,0,0,0,0,0,10,0,0,0,NA,"rome, e. vag, bj<U+00F8>rneskjegg, kvitlyng, pap, ten, rub, andre bladmoser, soldogg, levermoser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3,134.3,49.1,85.2,95.2,85,85,85,85
"151",2023-09-07,"2023","9","BSM","Ref2","2",NA,"R","MF, MOK",3,"2",1,95,0,0,0,0.1,0,0,0,8,4,0,0,0,5,0,0,0.1,0,17,0,0.1,0,0,0,12,0,0,0,NA,"rome, bj<U+00F8>rk, soldogg, bj<U+00F8>rneskjegg, klokkelyng, e.vag, kvitlyng, pap, rub, ten, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3,129.3,34.2,95.1,107.1,95,95,95,95
"152",2023-09-07,"2023","9","BSM","Ref2","3",NA,"R","MF, MOK",3,"1",2,100,0,0,0,0,0,0,5,4,4,0,0,0,1,0,0,1,0,10,0.1,0,0,0,0,3,0,0,1,NA,"dvergbj<U+00F8>rk, elvesnelle, rome, bj<U+00F8>rneskjegg, e. ang, kvitlyng, soldogg, duskull, flaskestarr?, pap, com, rub, ten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1,125.1,25.1,100,103,100,100,99.99,99.99
"153",2023-09-07,"2023","9","BSM","Ref2","4",NA,"R","MF, MOK",3,"2",1,60,0,0,0,1,1,0,1,8,3,0,0,0,15,0.1,0,1,0.1,25,0,0,0,0,0,35,0,0,0,NA,"rome, dicranum, carex sp., klokkelyng, bj<U+00F8>rneskjegg, eri vag, rundsoldogg, molte, kvitlyng, sph pap, sph ten, sph rub, warn fluit, ptilidium cili, oxyccous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2,115.2,53.2,62,97,60,60,60,60
"154",2023-09-07,"2023","9","BSM","Ref2","5",NA,"R","MF, MOK",3,"2",1,80,0,0,0,1,0,0,1,5,8,0,0,0,17,0,0,0.1,0,0,0,0,0,0,0,17,0,0,1,NA,"mest pap, rub, ten, klokkelyng, rome, e.vag, e.ang, bj<U+00F8>rneskjegg, kvitlyng, geoglossum sopp,carexflaskestarr?, stram stram, dicranum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1,112.1,31.1,81,98,80,80,80,80
"155",2020-06-09,"2020","6","HM","1","1","C","C",NA,0,"3",2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,95,5,0,0,0,NA,"Eriophorum, calluna",NA,"197864",16,2020-06-12,2020-10-07,2,2,NA,0,24,508,1173,5,0.9,126,1.4,0.1,1.6,0,796,0.2,14.5,0,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,1.1,1.1,1.1,0,100,1e-04,0,0,1e-04
"156",2021-09-13,"2021","9","HM","1","1","C","C",NA,2,"3",2,0.1,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,95,0,0,0,0,NA,"r<U+00F8>sslyng, torvull, papillosum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,0.1,NA,8,8.1,8,0.1,95.1,0.1,1,0.1,0.1
"157",2022-09-15,"2022","9","HM","1","1","C","C","MOK",3,"3",2,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0.1,0,0,90,0.1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,-0.1,0,9.1,9.1,7.1,2,93.1,1e-04,0,0,1e-04
"158",2020-06-09,"2020","6","HM","1","1","M","M",NA,0,"4",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,15,0,0,0,NA,"Dicranum, calluna",NA,"197863",15,2020-06-12,2020-10-07,2,2,NA,0,15,524,1172,36,1.9,220,1,0.1,2.1,0,323,0.3,21,0,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,2,2,1,1,101,1e-04,0,0,1e-04
"159",2021-09-13,"2021","9","HM","1","1","M","M",NA,2,"4",1,0,0,0,0,25,0,0,0,0,0.1,0,0,0,6,0,0,0,0,0,0,0,0,1,7,0,60,0,0,NA,"r<U+00F8>sslyng, tytteb<U+00E6>r, krekling, bj<U+00F8>rk, torvull, furumose, etasjemose, dicranum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,0,NA,32.1,32.1,7.1,25,92,1e-04,0,0,1e-04
"160",2022-09-15,"2022","9","HM","1","1","M","M","MOK",3,"4",1,0,0,0,0,60,0,0,0,0,2,0,0,0,7,0,0.1,0,0,0.1,0,0.1,0,0,15,0.1,15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,0,0,69.3,69.3,9.3,60,91.1,1e-04,0,0,1e-04
"161",2020-06-09,"2020","6","HM","1","1","S1","S",NA,0,"2",1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,95,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,0.2,0.2,0.1,0.1,100.1,1e-04,0,0,1e-04
"162",2021-09-13,"2021","9","HM","1","1","S1","S",NA,2,"2",1,35,0,0,0,1,0,0,0,0,1,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,2,0,60,0,0,NA,"torvull, r<U+00F8>sslyng, divinum, angustifolium, capillifolium, tenellum, dicranum, papillosum, furumose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,35,NA,2.2,37.2,1.2,36,98,35,35,35,35
"163",2022-09-15,"2022","9","HM","1","1","S1","S","MOK",3,"2",1,75,0,0.1,0,2,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,8,0,0,NA,NA,"delvis under vann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,40,75,11.1,86.1,9,77.1,91.1,75,75,75,75
"164",2021-09-13,"2021","9","HM","1","1","S2","S",NA,2,NA,NA,30,0,5,0,2,0.1,0,0,0,0.1,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,50,0,0,NA,"bj<U+00F8>rk, torvull, r<U+00F8>sslyng, polytrichum, dicranum, capillifolium, papillosum, angustifolium, tenellum, furumose, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,NA,NA,14.2,44.2,7.1,37.1,92.1,30,30,30,30
"165",2022-09-15,"2022","9","HM","1","1","S2","S","MOK",3,NA,NA,65,0,8,0,5,0,0,0,0,0.1,0,0,0,5,0,0.1,0,0,0.1,0,0,1,0,2,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,35,NA,19.3,84.3,6.3,78,90,65,65,65,65
"166",2020-06-09,"2020","6","HM","1","2","C","C",NA,0,"3",1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,0,0,0,NA,"andre bladmoser",NA,"197860",12,2020-06-12,2020-10-07,2,2,NA,0,13,464,1176,11,1.5,84,0.7,0.1,3.6,0,351,0.7,15.8,0,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,0.1,0.1,0,0.1,98.1,1e-04,0,0,1e-04
"167",2020-06-09,"2020","6","HM","1","2","C","C",NA,0,"3",1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,0,0,0,NA,"andre bladmoser",NA,"197862",14,2020-06-12,2020-10-07,2,2,NA,0,22,494,1096,10,1.5,678,2,0.1,1.9,1.17,514,1.4,37.8,0,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,0.1,0.1,0,0.1,98.1,1e-04,0,0,1e-04
"168",2021-09-13,"2021","9","HM","1","2","C","C",NA,2,"3",1,0,0,0.1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,NA,"torvull, bj<U+00F8>rnemose, annen mose, furumose, dicranum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,0,0,4.1,4.1,2,2.1,97.1,1e-04,0,0,1e-04
"169",2022-09-15,"2022","9","HM","1","2","C","C","MOK",3,"3",1,0,0,0.1,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0,90,0.1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,0,0,11.2,11.2,5.1,6.1,97.2,1e-04,0,0,1e-04
"170",2020-06-09,"2020","6","HM","1","2","M","M",NA,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,NA,NA,NA,"197868",20,2020-06-12,2020-10-07,2,2,NA,0,18,422,1026,37,0.4,1363,4.3,0.1,1.6,0.11,401,0.6,23.7,0,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,0,0,0,0,100,1e-04,0,0,1e-04
"171",2021-09-13,"2021","9","HM","1","2","M","M",NA,2,"1",1,0.1,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,60,0,0,NA,"torvull, bj<U+00F8>rnemose, furumose, cf. angustifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,0.1,NA,1.1,1.2,1,0.2,100.2,0.1,1,0.1,0.1
"172",2022-09-15,"2022","9","HM","1","2","M","M","MOK",3,"1",1,0.1,0,2,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,10,0,0,NA,NA,"nesten totalt under vann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,0,0.1,11,11.1,6,5.1,100.1,0.1,1,0.1,0.1
"173",2020-06-09,"2020","6","HM","1","2","S1","S",NA,0,"2",3,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,0,0,0,NA,"bj<U+00F8>rnemose, andre bladmoser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,0.2,0.2,0,0.2,103.2,1e-04,0,0,1e-04
"174",2021-09-13,"2021","9","HM","1","2","S1","S",NA,2,"2",3,40,0,0.1,0,1,0,0.1,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,10,5,45,0,0,NA,"torvull, klokkelyng, bj<U+00F8>rnemose, dicranum, cladonia arbuscula, papillosum, angustifolium, tenellum, capillifolium, furumose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,40,NA,2.3,42.3,1.1,41.2,101.2,40,40,40,40
"175",2022-09-15,"2022","9","HM","1","2","S1","S","MOK",3,"2",3,75,0,0.1,0,0,5,0.1,0,0,5,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,6,6,3,0.1,50,NA,NA,"50% under vann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,35,75,10.5,85.5,5.3,80.2,95.3,75,75,75,75
"176",2021-09-13,"2021","9","HM","1","2","S2","S",NA,2,NA,NA,70,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,30,0,0,NA,"furumose, klokkelyng, tytteb<U+00E6>r, torvull, dicranum, myrfiltmose, sph cap, pap, ten, ang, etasjemose, divinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,NA,NA,4,74,2,72,103,70,70,70,70
"177",2022-09-15,"2022","9","HM","1","2","S2","S","MOK",3,NA,NA,95,0,0.1,0,3,0.1,0,0,0,4,0,0,0,1,0,0.1,0,0,0.1,0,0,0,0,0,0.1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,25,NA,8.4,103.4,5.2,98.2,101.3,95,95,95,95
"178",2020-06-09,"2020","6","HM","1","3","C","C",NA,0,"2",1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,0,2,0,NA,"Dicranum, engkransmose, annen bladmose",NA,"197861",13,2020-06-12,2020-10-07,2,2,NA,0,27,580,952,7,3,716,1.8,0,2.5,0.71,681,1.3,27.9,0,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,3,3,0,3,102,1e-04,0,0,1e-04
"179",2021-09-13,"2021","9","HM","1","3","C","C",NA,2,"2",1,1,0,0.1,0,4,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,90,0,0,6,0,NA,"klokkelyng, r<U+00F8>sslyng, torvull, sph cus?, dicranum, furumose, plagiothecum, bj<U+00F8>rnemose, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,1,NA,5.2,6.2,1.1,5.1,101.1,1,1,1,1
"180",2022-09-15,"2022","9","HM","1","3","C","C","MOK",3,"2",1,0.1,0,0.1,0,15,0,0,0,0,5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,75,0.1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,-0.9,0.1,20.2,20.3,5.1,15.2,95.3,0.1,1,0.1,0.1
"181",2020-06-09,"2020","6","HM","1","3","M","M",NA,0,"4",1,0,0,0.1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,5,0,2,0,NA,"Calluna, bj<U+00F8>rnemose, annen bladmose, fr<U+00F8>plante",NA,"197853",5,2020-06-12,2020-10-07,2,2,NA,0,36,652,1033,30,4.1,770,1.8,0.1,3.8,0.18,339,0.8,19.6,0,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,4.1,4.1,1,3.1,95.1,1e-04,0,0,1e-04
"182",2021-09-13,"2021","9","HM","1","3","M","M",NA,2,"4",1,0,0,3,0,25,0,0,0,0,0.1,0,0,0,15,0,0,0,0,0,0,0,0,2,25,0,35,3,0,NA,"torvull, r<U+00F8>sslyng, bj<U+00F8>rk, bj<U+00F8>rnemose, dicranum, andre bladmoser, furumoser, kystjamnemose, klokkelyng, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,0,NA,45.1,45.1,17.1,28,91,1e-04,0,0,1e-04
"183",2022-09-15,"2022","9","HM","1","3","M","M","MOK",3,"4",1,0,0,6,0,30,0,0.1,0,0,5,0,0,0,45,0,0,0,0,0.1,0,0.1,1,0,6,1,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,0,0,87.3,87.3,51.2,36.1,52.1,1e-04,0,0,1e-04
"184",2020-06-09,"2020","6","HM","1","3","S1","S",NA,0,"3",1,1,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,95,4,0,0,0,NA,"Calluna, annen bladmose, sphagnum (cap? acutifolia r<U+00F8>de greiner), dicranum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,2.1,3.1,0.1,3,102,1,1,1,1
"185",2021-09-13,"2021","9","HM","1","3","S1","S",NA,2,"3",1,35,0,0,0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,5,0,50,0,0,NA,"bj<U+00F8>rk, r<U+00F8>sslyng, torvull, papillosum, capillifolium, tenellum, angustifolium, dicranum, furumose, andre bladmoser, myrfiltmose,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,34,NA,11,46,5,41,96,35,35,35,35
"186",2022-09-15,"2022","9","HM","1","3","S1","S","MOK",3,"3",1,35,0,0.1,0,25,3,0,0,0,6,0,0,0,15,0,0,0.1,0,0.1,0,0.1,0,0,5,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,0,34,49.4,84.4,21.3,63.1,78.1,35,35,35,35
"187",2021-09-13,"2021","9","HM","1","3","S2","S",NA,2,NA,NA,25,0,0.1,0,7,3,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,45,0,0,NA,"torvull, r<U+00F8>sslyng, tytteb<U+00E6>r, myrfiltmose, levermose, furumose, papillosum, angustifolium, capillifolium, tenellum, dicranum, bj<U+00F8>rnemose, bakkefrynse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,NA,NA,26.1,51.1,16,35.1,87.1,25,25,25,25
"188",2022-09-15,"2022","9","HM","1","3","S2","S","MOK",3,NA,NA,30,0,1,0,15,4,0,0,0,15,0,0,0,15,0,0.1,0,0,0,0,0.1,0,0,3,0,6,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,5,NA,50.2,80.2,30.2,50,59.1,30,30,30,30
"189",2020-06-09,"2020","6","HM","1","4","C","C",NA,0,"2",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,NA,"annen bladmose"," en stor klump i s<U+00F8>, ellers veldig jevn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,1,1,0,1,103,1e-04,0,0,1e-04
"190",2021-09-13,"2021","9","HM","1","4","C","C",NA,2,"2",2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,NA,"torvull, r<U+00F8>sslyng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,0,NA,1.1,1.1,1.1,0,100,1e-04,0,0,1e-04
"191",2022-09-15,"2022","9","HM","1","4","C","C","MOK",3,"2",2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0.1,0,0,0,0.1,0,0,95,0.1,0,0,0,NA,NA,"under vann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,0,0,5.2,5.2,3.2,2,97.1,1e-04,0,0,1e-04
"192",2020-06-09,"2020","6","HM","1","4","M","M",NA,0,"4",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95,3,0,0,0,NA,"calluna, annen bladmose",NA,"197857",9,2020-06-12,2020-10-07,2,2,NA,0,17,575,1324,34,7.6,56,1.6,0.1,6,0.58,310,3.5,29.8,0.1,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,2,2,1,1,99,1e-04,0,0,1e-04
"193",2021-09-13,"2021","9","HM","1","4","M","M",NA,2,"4",1,0,0,0,0,2,0,0.1,0,0,0.1,0,0,0,8,0,0,0,0,0,0,0,0,1,40,0,40,0,0,NA,"r<U+00F8>sslyng, torvull, bj<U+00F8>rk, furumose, dicranum, andre bladmoser,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,0,NA,11.2,11.2,9.1,2.1,82.1,1e-04,0,0,1e-04
"194",2022-09-15,"2022","9","HM","1","4","M","M","MOK",3,"4",1,0,0,0,0,20,5,1,0,0,3,0,0,0,25,0,0,0,0,0.1,0,0.1,0.1,0,30,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,0,0,54.3,54.3,28.3,26,77,1e-04,0,0,1e-04
"195",2020-06-09,"2020","6","HM","1","4","S1","S",NA,0,"5",1,0,0,0,0,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95,4,0,0,0,NA,"calluna, eriophorum, annen bladmose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",3,-0.0753989114114114,0.0437,-0.3024,5,NA,NA,2.1,2.1,2,0.1,99.1,1e-04,0,0,1e-04
"196",2021-09-13,"2021","9","HM","1","4","S1","S",NA,2,"5",1,30,0,0,0,2,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,2,8,3,45,0,0,NA,"bj<U+00F8>rk, r<U+00F8>sslyng, torvull, dicranum, capillifolium, angustifolium, papillosum, tenellum, etasjemose, furumose, sph div",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,30,NA,14,44,11,33,89,30,30,30,30
"197",2022-09-15,"2022","9","HM","1","4","S1","S","MOK",3,"5",1,20,0,0.1,0,5,3,0.1,0,0,4,0,0,0,25,0,0,0,0,0,0,0.1,5,0,20,2,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,-10,20,42.3,62.3,34.1,28.2,65.2,20,20,20,20
"198",2021-09-13,"2021","9","HM","1","4","S2","S",NA,2,NA,NA,30,0,0.1,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,5,0,55,0,0,NA,"bj<U+00F8>rk, r<U+00F8>sslyng, torvull, angustifolium, papillosum, tenellum, capilifolium, dicranum, annen bladmose, furumose, myrfiltmose, bj<U+00F8>rnemose,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",1,-0.107814624183007,0.036,-0.3134,2,NA,NA,10.1,40.1,8,32.1,92.1,30,30,30,30
