"","t_year","year","Date","Location","Sublocation","Block","Treatment","Treatment_ID","Subplot","Microtopography","Total","Notat","Sph_sp","cover","Proportion","cover_no0","cover_int","cover_no1"
"4133","2","2022",2022-09-14,"BSM","2","3","S","S2","4","1",45,NA,"Sph maj",0,0,0.01,0,0
"4134","2","2022",2022-09-14,"BSM","2","3","S","S2","4","1",45,NA,"Sph bal",0,0,0.01,0,0
"4135","2","2022",2022-09-14,"BSM","2","3","S","S2","4","1",45,NA,"Sph rip",0,0,0.01,0,0
"4136","2","2022",2022-09-14,"BSM","2","3","S","S2","4","1",45,NA,"Sph cf",0,0,0.01,0,0
"4137","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph ang",10,0.285714285714286,10,10,10
"4138","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph cap",10,0.285714285714286,10,10,10
"4139","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph ten",5,0.142857142857143,5,5,5
"4140","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph pap",10,0.285714285714286,10,10,10
"4141","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph div",0,0,0.01,0,0
"4142","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph rus",0,0,0.01,0,0
"4143","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph com",0,0,0.01,0,0
"4144","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph maj",0,0,0.01,0,0
"4145","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph bal",0,0,0.01,0,0
"4146","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph rip",0,0,0.01,0,0
"4147","2","2022",2022-09-14,"BSM","2","4","S","S1","1","2",35,NA,"Sph cf",0,0,0.01,0,0
"4148","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph ang",10,0.333333333333333,10,10,10
"4149","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph cap",10,0.333333333333333,10,10,10
"4150","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph ten",6,0.2,6,6,6
"4151","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph pap",4,0.133333333333333,4,4,4
"4152","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph div",0,0,0.01,0,0
"4153","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph rus",0,0,0.01,0,0
"4154","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph com",0,0,0.01,0,0
"4155","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph maj",0,0,0.01,0,0
"4156","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph bal",0,0,0.01,0,0
"4157","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph rip",0,0,0.01,0,0
"4158","2","2022",2022-09-14,"BSM","2","4","S","S1","2","4",30,NA,"Sph cf",0,0,0.01,0,0
"4159","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph ang",35,0.583333333333333,35,35,35
"4160","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph cap",10,0.166666666666667,10,10,10
"4161","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph ten",5,0.0833333333333333,5,5,5
"4162","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph pap",5,0.0833333333333333,5,5,5
"4163","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph div",0,0,0.01,0,0
"4164","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph rus",0,0,0.01,0,0
"4165","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph com",0,0,0.01,0,0
"4166","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph maj",0,0,0.01,0,0
"4167","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph bal",5,0.0833333333333333,5,5,5
"4168","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph rip",0,0,0.01,0,0
"4169","2","2022",2022-09-14,"BSM","2","4","S","S1","3","2",60,NA,"Sph cf",0,0,0.01,0,0
"4170","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph ang",25,0.625,25,25,25
"4171","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph cap",5,0.125,5,5,5
"4172","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph ten",5,0.125,5,5,5
"4173","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph pap",5,0.125,5,5,5
"4174","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph div",0,0,0.01,0,0
"4175","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph rus",0,0,0.01,0,0
"4176","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph com",0,0,0.01,0,0
"4177","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph maj",0,0,0.01,0,0
"4178","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph bal",0,0,0.01,0,0
"4179","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph rip",0,0,0.01,0,0
"4180","2","2022",2022-09-14,"BSM","2","4","S","S1","4","1",40,NA,"Sph cf",0,0,0.01,0,0
"4181","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph ang",20,0.307692307692308,20,20,20
"4182","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph cap",5,0.0769230769230769,5,5,5
"4183","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph ten",25,0.384615384615385,25,25,25
"4184","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph pap",8,0.123076923076923,8,8,8
"4185","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph div",0,0,0.01,0,0
"4186","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph rus",0,0,0.01,0,0
"4187","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph com",0,0,0.01,0,0
"4188","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph maj",0,0,0.01,0,0
"4189","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph bal",7,0.107692307692308,7,7,7
"4190","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph rip",0,0,0.01,0,0
"4191","2","2022",2022-09-14,"BSM","2","4","S","S2","1","1",65,NA,"Sph cf",0,0,0.01,0,0
"4192","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph ang",35,0.5,35,35,35
"4193","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph cap",5,0.0714285714285714,5,5,5
"4194","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph ten",20,0.285714285714286,20,20,20
"4195","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph pap",10,0.142857142857143,10,10,10
"4196","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph div",0,0,0.01,0,0
"4197","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph rus",0,0,0.01,0,0
"4198","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph com",0,0,0.01,0,0
"4199","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph maj",0,0,0.01,0,0
"4200","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph bal",0,0,0.01,0,0
"4201","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph rip",0,0,0.01,0,0
"4202","2","2022",2022-09-14,"BSM","2","4","S","S2","2","2",70,NA,"Sph cf",0,0,0.01,0,0
"4203","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph ang",10,0.142857142857143,10,10,10
"4204","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph cap",10,0.142857142857143,10,10,10
"4205","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph ten",40,0.571428571428571,40,40,40
"4206","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph pap",10,0.142857142857143,10,10,10
"4207","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph div",0,0,0.01,0,0
"4208","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph rus",0,0,0.01,0,0
"4209","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph com",0,0,0.01,0,0
"4210","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph maj",0,0,0.01,0,0
"4211","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph bal",0,0,0.01,0,0
"4212","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph rip",0,0,0.01,0,0
"4213","2","2022",2022-09-14,"BSM","2","4","S","S2","3","1",70,NA,"Sph cf",0,0,0.01,0,0
"4214","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph ang",20,0.363636363636364,20,20,20
"4215","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph cap",30,0.545454545454545,30,30,30
"4216","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph ten",3,0.0545454545454545,3,3,3
"4217","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph pap",2,0.0363636363636364,2,2,2
"4218","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph div",0,0,0.01,0,0
"4219","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph rus",0,0,0.01,0,0
"4220","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph com",0,0,0.01,0,0
"4221","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph maj",0,0,0.01,0,0
"4222","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph bal",0,0,0.01,0,0
"4223","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph rip",0,0,0.01,0,0
"4224","2","2022",2022-09-14,"BSM","2","4","S","S2","4","3",55,NA,"Sph cf",0,0,0.01,0,0
"4225","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph ang",50,0.625,50,50,50
"4226","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph cap",10,0.125,10,10,10
"4227","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph ten",10,0.125,10,10,10
"4228","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph pap",10,0.125,10,10,10
"4229","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph div",0,0,0.01,0,0
"4230","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph rus",0,0,0.01,0,0
"4231","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph com",0,0,0.01,0,0
"4232","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph maj",0,0,0.01,0,0
"4233","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph bal",0,0,0.01,0,0
"4234","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph rip",0,0,0.01,0,0
"4235","2","2022",2022-09-14,"BSM","3","1","S","S1","1","2",80,NA,"Sph cf",0,0,0.01,0,0
"4236","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph ang",45,0.75,45,45,45
"4237","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph cap",3,0.05,3,3,3
"4238","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph ten",2,0.0333333333333333,2,2,2
"4239","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph pap",10,0.166666666666667,10,10,10
"4240","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph div",0,0,0.01,0,0
"4241","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph rus",0,0,0.01,0,0
"4242","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph com",0,0,0.01,0,0
"4243","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph maj",0,0,0.01,0,0
"4244","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph bal",0,0,0.01,0,0
"4245","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph rip",0,0,0.01,0,0
"4246","2","2022",2022-09-14,"BSM","3","1","S","S1","2","1",60,"vann","Sph cf",0,0,0.01,0,0
"4247","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph ang",30,0.375,30,30,30
"4248","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph cap",15,0.1875,15,15,15
"4249","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph ten",8,0.1,8,8,8
"4250","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph pap",25,0.3125,25,25,25
"4251","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph div",0,0,0.01,0,0
"4252","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph rus",0,0,0.01,0,0
"4253","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph com",0,0,0.01,0,0
"4254","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph maj",0,0,0.01,0,0
"4255","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph bal",2,0.025,2,2,2
"4256","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph rip",0,0,0.01,0,0
"4257","2","2022",2022-09-14,"BSM","3","1","S","S1","3","2",80,NA,"Sph cf",0,0,0.01,0,0
"4258","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph ang",25,0.416666666666667,25,25,25
"4259","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph cap",25,0.416666666666667,25,25,25
"4260","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph ten",8,0.133333333333333,8,8,8
"4261","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph pap",2,0.0333333333333333,2,2,2
"4262","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph div",0,0,0.01,0,0
"4263","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph rus",0,0,0.01,0,0
"4264","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph com",0,0,0.01,0,0
"4265","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph maj",0,0,0.01,0,0
"4266","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph bal",0,0,0.01,0,0
"4267","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph rip",0,0,0.01,0,0
"4268","2","2022",2022-09-14,"BSM","3","1","S","S1","4","1",60,NA,"Sph cf",0,0,0.01,0,0
"4269","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph ang",15,0.333333333333333,15,15,15
"4270","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph cap",10,0.222222222222222,10,10,10
"4271","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph ten",10,0.222222222222222,10,10,10
"4272","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph pap",10,0.222222222222222,10,10,10
"4273","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph div",0,0,0.01,0,0
"4274","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph rus",0,0,0.01,0,0
"4275","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph com",0,0,0.01,0,0
"4276","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph maj",0,0,0.01,0,0
"4277","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph bal",0,0,0.01,0,0
"4278","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph rip",0,0,0.01,0,0
"4279","2","2022",2022-09-14,"BSM","3","1","S","S2","1","1",45,"erstattet smr 10","Sph cf",0,0,0.01,0,0
"4280","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph ang",30,0.5,30,30,30
"4281","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph cap",19,0.316666666666667,19,19,19
"4282","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph ten",10,0.166666666666667,10,10,10
"4283","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph pap",1,0.0166666666666667,1,1,1
"4284","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph div",0,0,0.01,0,0
"4285","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph rus",0,0,0.01,0,0
"4286","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph com",0,0,0.01,0,0
"4287","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph maj",0,0,0.01,0,0
"4288","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph bal",0,0,0.01,0,0
"4289","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph rip",0,0,0.01,0,0
"4290","2","2022",2022-09-14,"BSM","3","1","S","S2","2","2",60,NA,"Sph cf",0,0,0.01,0,0
"4291","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph ang",15,0.3,15,15,15
"4292","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph cap",18,0.36,18,18,18
"4293","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph ten",7,0.14,7,7,7
"4294","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph pap",5,0.1,5,5,5
"4295","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph div",0,0,0.01,0,0
"4296","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph rus",0,0,0.01,0,0
"4297","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph com",0,0,0.01,0,0
"4298","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph maj",0,0,0.01,0,0
"4299","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph bal",5,0.1,5,5,5
"4300","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph rip",0,0,0.01,0,0
"4301","2","2022",2022-09-14,"BSM","3","1","S","S2","3","4",50,NA,"Sph cf",0,0,0.01,0,0
"4302","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph ang",45,0.5625,45,45,45
"4303","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph cap",10,0.125,10,10,10
"4304","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph ten",5,0.0625,5,5,5
"4305","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph pap",10,0.125,10,10,10
"4306","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph div",0,0,0.01,0,0
"4307","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph rus",0,0,0.01,0,0
"4308","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph com",0,0,0.01,0,0
"4309","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph maj",0,0,0.01,0,0
"4310","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph bal",10,0.125,10,10,10
"4311","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph rip",0,0,0.01,0,0
"4312","2","2022",2022-09-14,"BSM","3","1","S","S2","4","1",80,NA,"Sph cf",0,0,0.01,0,0
"4313","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph ang",60,0.705882352941177,60,60,60
"4314","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph cap",15,0.176470588235294,15,15,15
"4315","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph ten",5,0.0588235294117647,5,5,5
"4316","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph pap",5,0.0588235294117647,5,5,5
"4317","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph div",0,0,0.01,0,0
"4318","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph rus",0,0,0.01,0,0
"4319","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph com",0,0,0.01,0,0
"4320","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph maj",0,0,0.01,0,0
"4321","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph bal",0,0,0.01,0,0
"4322","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph rip",0,0,0.01,0,0
"4323","2","2022",2022-09-14,"BSM","3","2","S","S1","1","3",85,NA,"Sph cf",0,0,0.01,0,0
"4324","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph ang",35,0.583333333333333,35,35,35
"4325","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph cap",15,0.25,15,15,15
"4326","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph ten",5,0.0833333333333333,5,5,5
"4327","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph pap",5,0.0833333333333333,5,5,5
"4328","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph div",0,0,0.01,0,0
"4329","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph rus",0,0,0.01,0,0
"4330","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph com",0,0,0.01,0,0
"4331","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph maj",0,0,0.01,0,0
"4332","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph bal",0,0,0.01,0,0
"4333","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph rip",0,0,0.01,0,0
"4334","2","2022",2022-09-14,"BSM","3","2","S","S1","2","3",60,NA,"Sph cf",0,0,0.01,0,0
"4335","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph ang",30,0.483870967741935,30,30,30
"4336","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph cap",20,0.32258064516129,20,20,20
"4337","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph ten",5,0.0806451612903226,5,5,5
"4338","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph pap",5,0.0806451612903226,5,5,5
"4339","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph div",0,0,0.01,0,0
"4340","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph rus",0,0,0.01,0,0
"4341","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph com",0,0,0.01,0,0
"4342","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph maj",0,0,0.01,0,0
"4343","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph bal",0,0,0.01,0,0
"4344","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph rip",0,0,0.01,0,0
"4345","2","2022",2022-09-14,"BSM","3","2","S","S1","3","3",62,"riparium","Sph cf",2,0.032258064516129,2,2,2
"4346","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph ang",2,0.08,2,2,2
"4347","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph cap",10,0.4,10,10,10
"4348","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph ten",3,0.12,3,3,3
"4349","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph pap",10,0.4,10,10,10
"4350","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph div",0,0,0.01,0,0
"4351","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph rus",0,0,0.01,0,0
"4352","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph com",0,0,0.01,0,0
"4353","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph maj",0,0,0.01,0,0
"4354","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph bal",0,0,0.01,0,0
"4355","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph rip",0,0,0.01,0,0
"4356","2","2022",2022-09-14,"BSM","3","2","S","S1","4","3",25,NA,"Sph cf",0,0,0.01,0,0
"4357","2","2022",2022-09-14,"BSM","3","2","S","S2","1","1",40,"oversv<f8>mt","Sph ang",0,0,0.01,0,0
"4358","2","2022",2022-09-14,"BSM","3","2","S","S2","1","1",40,"oversv<f8>mt","Sph cap",0,0,0.01,0,0
"4359","2","2022",2022-09-14,"BSM","3","2","S","S2","1","1",40,"oversv<f8>mt","Sph ten",0,0,0.01,0,0
"4360","2","2022",2022-09-14,"BSM","3","2","S","S2","1","1",40,"oversv<f8>mt","Sph pap",0,0,0.01,0,0
"4361","2","2022",2022-09-14,"BSM","3","2","S","S2","1","1",40,"oversv<f8>mt","Sph div",0,0,0.01,0,0
"4362","2","2022",2022-09-14,"BSM","3","2","S","S2","1","1",40,"oversv<f8>mt","Sph rus",0,0,0.01,0,0
"4363","2","2022",2022-09-14,"BSM","3","2","S","S2","1","1",40,"oversv<f8>mt","Sph com",0,0,0.01,0,0
"4364","2","2022",2022-09-14,"BSM","3","2","S","S2","1","1",40,"oversv<f8>mt","Sph maj",0,0,0.01,0,0
"4365","2","2022",2022-09-14,"BSM","3","2","S","S2","1","1",40,"oversv<f8>mt","Sph bal",0,0,0.01,0,0
"4366","2","2022",2022-09-14,"BSM","3","2","S","S2","1","1",40,"oversv<f8>mt","Sph rip",0,0,0.01,0,0
